#Thorlabs FTS
[SpectrumHeader]
#Date,20250203
#Time,15375844
#GMTTime,23375844
#Instrument,0
#InstrModel,CCS100
#Series,0
#InterferometerSerial,M00997582
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,100.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,13448.815430
#WnrMax,31151.394531
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.350000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
Pixel Number,Measured Signal
6.329938965e+02,-1.694118255e-04
6.331127930e+02,2.105773165e-04
6.332316895e+02,8.565588505e-04
6.333506470e+02,5.335680908e-04
6.334695435e+02,-5.873998743e-04
6.335885010e+02,8.375594043e-04
6.337073975e+02,8.375594043e-04
6.338262939e+02,1.863530022e-03
6.339452515e+02,2.105773165e-04
6.340642090e+02,1.464541419e-03
6.341831055e+02,-4.354042176e-04
6.343020630e+02,-9.863884188e-04
6.344209595e+02,6.095659337e-04
6.345399170e+02,7.235626690e-04
6.346588745e+02,-4.354042176e-04
6.347777710e+02,1.407543081e-03
6.348967285e+02,6.665642723e-04
6.350156860e+02,-1.124134506e-04
6.351345825e+02,2.452513203e-03
6.352535400e+02,-5.304014776e-04
6.353724976e+02,1.749533345e-03
6.354914551e+02,7.425621152e-04
6.356104126e+02,-3.974052961e-04
6.357293091e+02,-6.063993205e-04
6.358482666e+02,1.915778557e-04
6.359672241e+02,-1.024387428e-03
6.360861816e+02,4.385708016e-04
6.362051392e+02,-1.694118255e-04
6.363240967e+02,9.658057388e-05
6.364430542e+02,5.335680908e-04
6.365620117e+02,5.525675369e-04
6.366809692e+02,7.425621152e-04
6.367999268e+02,-2.074107324e-04
6.369188843e+02,-1.504123647e-04
6.370378418e+02,-8.723917417e-04
6.371568604e+02,-1.504123647e-04
6.372758179e+02,9.515561396e-04
6.373947754e+02,7.995604537e-04
6.375137329e+02,1.331545296e-03
6.376326904e+02,4.575702478e-04
6.377517090e+02,1.160550164e-03
6.378706665e+02,7.045632228e-04
6.379896240e+02,3.815724340e-04
6.381085815e+02,2.295767772e-04
6.382276001e+02,-2.644091146e-04
6.383465576e+02,-5.114020314e-04
6.384655151e+02,1.217548503e-03
6.385845337e+02,-5.873998743e-04
6.387034912e+02,-1.884112862e-04
6.388225098e+02,-7.203960558e-04
6.389414673e+02,2.105773165e-04
6.390604858e+02,7.758111315e-05
6.391794434e+02,4.955691402e-04
6.392984619e+02,1.255547395e-03
6.394174194e+02,-6.063993205e-04
6.395364380e+02,-1.214382006e-03
6.396553955e+02,2.675756987e-04
6.397744141e+02,1.388543635e-03
6.398934326e+02,-6.823971635e-04
6.400123901e+02,-9.341399709e-05
6.401314087e+02,1.915778557e-04
6.402504272e+02,8.755582967e-04
6.403693848e+02,1.331545296e-03
6.404884033e+02,2.110522939e-03
6.406074219e+02,8.565588505e-04
6.407264404e+02,9.658057388e-05
6.408454590e+02,9.705555858e-04
6.409644165e+02,-7.013966097e-04
6.410834351e+02,7.045632228e-04
6.412024536e+02,4.195713263e-04
6.413214722e+02,8.185599581e-04
6.414404907e+02,8.945577429e-04
6.415595093e+02,-9.103906341e-04
6.416785278e+02,-1.504123647e-04
6.417975464e+02,4.195713263e-04
6.419165649e+02,-5.494009820e-04
6.420355835e+02,1.483540982e-03
6.421546021e+02,7.805610076e-04
6.422736206e+02,2.129522385e-03
6.423926392e+02,5.858165969e-05
6.425116577e+02,3.625729587e-04
6.426306763e+02,-3.974052961e-04
6.427496948e+02,7.235626690e-04
6.428687134e+02,3.055745910e-04
6.429877930e+02,2.865751449e-04
6.431068115e+02,1.654535998e-03
6.432258301e+02,1.236547949e-03
6.433448486e+02,3.435735125e-04
6.434639282e+02,1.160550164e-03
6.435829468e+02,1.046553371e-03
6.437019653e+02,9.515561396e-04
6.438210449e+02,-6.063993205e-04
6.439400635e+02,1.616537105e-03
6.440590820e+02,2.300517634e-03
6.441781616e+02,1.008554478e-03
6.442971802e+02,-5.541508290e-05
6.444162598e+02,8.185599581e-04
6.445352783e+02,1.155800273e-04
6.446542969e+02,8.945577429e-04
6.447733765e+02,8.375594043e-04
6.448923950e+02,1.535789488e-04
6.450114746e+02,5.525675369e-04
6.451305542e+02,-4.734031390e-04
6.452495728e+02,-1.062386320e-03
6.453686523e+02,1.274546958e-03
6.454876709e+02,1.046553371e-03
6.456067505e+02,3.815724340e-04
6.457258301e+02,6.475648261e-04
6.458448486e+02,4.005718802e-04
6.459639282e+02,2.300517634e-03
6.460830078e+02,1.179549610e-03
6.462020874e+02,2.509511542e-03
6.463211060e+02,1.844530576e-03
6.464401855e+02,1.084552379e-03
6.465592651e+02,2.058274549e-05
6.466783447e+02,1.578538213e-03
6.467973633e+02,2.623508452e-03
6.469164429e+02,1.711534453e-03
6.470355225e+02,-1.504123647e-04
6.471546021e+02,-6.063993205e-04
6.472736816e+02,7.425621152e-04
6.473927612e+02,9.895550320e-04
6.475118408e+02,5.525675369e-04
6.476309204e+02,-5.304014776e-04
6.477500000e+02,1.673535444e-03
6.478690796e+02,-3.404069284e-04
6.479881592e+02,-2.644091146e-04
6.481072388e+02,-6.253987667e-04
6.482263184e+02,2.295767772e-04
6.483453979e+02,-3.214074823e-04
6.484644775e+02,1.616537105e-03
6.485835571e+02,-3.024080361e-04
6.487026978e+02,-2.454096393e-04
6.488217773e+02,4.955691402e-04
6.489408569e+02,5.715669831e-04
6.490599365e+02,1.882529468e-03
6.491790161e+02,5.145686446e-04
6.492981567e+02,-2.834085608e-04
6.494172363e+02,2.490512095e-03
6.495363159e+02,5.335680908e-04
6.496553955e+02,4.765697231e-04
6.497745361e+02,1.312545850e-03
6.498936157e+02,-1.694118255e-04
6.500127563e+02,7.425621152e-04
6.501318359e+02,7.805610076e-04
6.502509155e+02,-4.734031390e-04
6.503700562e+02,7.805610076e-04
6.504891357e+02,1.103551826e-03
6.506082764e+02,1.103551826e-03
6.507273560e+02,2.865751449e-04
6.508464966e+02,2.167521277e-03
6.509655762e+02,1.293546404e-03
6.510847168e+02,1.103551826e-03
6.512037964e+02,-2.074107324e-04
6.513229370e+02,9.515561396e-04
6.514420166e+02,-1.347378129e-03
6.515611572e+02,2.675756987e-04
6.516802979e+02,8.755582967e-04
6.517993774e+02,1.141550718e-03
6.519185181e+02,7.805610076e-04
6.520376587e+02,3.055745910e-04
6.521567383e+02,9.515561396e-04
6.522758789e+02,7.235626690e-04
6.523950195e+02,7.235626690e-04
6.525140991e+02,1.255547395e-03
6.526332397e+02,-1.884112862e-04
6.527523804e+02,7.995604537e-04
6.528715210e+02,6.855637184e-04
6.529906616e+02,2.295767772e-04
6.531098022e+02,1.345794881e-04
6.532288818e+02,1.540539321e-03
6.533480225e+02,2.319517080e-03
6.534671631e+02,1.141550718e-03
6.535863037e+02,7.425621152e-04
6.537054443e+02,3.055745910e-04
6.538245850e+02,7.615615614e-04
6.539437256e+02,1.426542527e-03
6.540628662e+02,-1.024387428e-03
6.541820068e+02,6.855637184e-04
6.543011475e+02,1.535789488e-04
6.544202881e+02,1.583288054e-06
6.545394287e+02,-3.214074823e-04
6.546585693e+02,1.920528477e-03
6.547777100e+02,1.578538213e-03
6.548968506e+02,5.335680908e-04
6.550160522e+02,1.274546958e-03
6.551351929e+02,7.045632228e-04
6.552543335e+02,8.185599581e-04
6.553734741e+02,3.958220259e-05
6.554926147e+02,1.711534453e-03
6.556117554e+02,-1.694118255e-04
6.557309570e+02,9.515561396e-04
6.558500977e+02,7.045632228e-04
6.559692383e+02,-9.341399709e-05
6.560884399e+02,1.046553371e-03
6.562075806e+02,6.475648261e-04
6.563267212e+02,4.955691402e-04
6.564458618e+02,4.765697231e-04
6.565650635e+02,5.715669831e-04
6.566842041e+02,1.103551826e-03
6.568034058e+02,7.981355302e-03
6.569225464e+02,1.280721743e-02
6.570416870e+02,9.197320789e-03
6.571608887e+02,8.817330934e-03
6.572800293e+02,6.784389261e-03
6.573992310e+02,5.435428116e-03
6.575183716e+02,3.725476796e-03
6.576375732e+02,3.383486532e-03
6.577567139e+02,3.174492624e-03
6.578759155e+02,2.281518187e-03
6.579951172e+02,9.515561396e-04
6.581142578e+02,-1.124134506e-04
6.582334595e+02,1.255547395e-03
6.583526001e+02,-9.103906341e-04
6.584718018e+02,9.515561396e-04
6.585910034e+02,-2.264101931e-04
6.587101440e+02,1.141550718e-03
6.588293457e+02,1.065552933e-03
6.589485474e+02,-2.074107324e-04
6.590676880e+02,1.901529031e-03
6.591868896e+02,7.995604537e-04
6.593060913e+02,6.665642723e-04
6.594252930e+02,4.575702478e-04
6.595444336e+02,2.091523493e-03
6.596636353e+02,-7.441453636e-05
6.597828369e+02,4.385708016e-04
6.599020386e+02,1.654535998e-03
6.600212402e+02,5.858165969e-05
6.601404419e+02,5.715669831e-04
6.602595825e+02,9.705555858e-04
6.603787842e+02,-9.483895847e-04
6.604979858e+02,5.145686446e-04
6.606171875e+02,1.255547395e-03
6.607363892e+02,7.235626690e-04
6.608555908e+02,3.958220259e-05
6.609747925e+02,6.475648261e-04
6.610939941e+02,1.155800273e-04
6.612131958e+02,7.805610076e-04
6.613323975e+02,3.435735125e-04
6.614515991e+02,-7.203960558e-04
6.615708008e+02,5.525675369e-04
6.616900024e+02,-4.544036638e-04
6.618092041e+02,3.055745910e-04
6.619284668e+02,4.005718802e-04
6.620476685e+02,3.003497375e-03
6.621668701e+02,6.475648261e-04
6.622860718e+02,5.525675369e-04
6.624052734e+02,-3.024080361e-04
6.625244751e+02,1.084552379e-03
6.626437378e+02,1.725783950e-04
6.627629395e+02,1.407543081e-03
6.628821411e+02,1.141550718e-03
6.630013428e+02,4.575702478e-04
6.631206055e+02,1.825531130e-03
6.632398071e+02,-9.341399709e-05
6.633590088e+02,-3.641562580e-05
6.634782104e+02,-2.644091146e-04
6.635974731e+02,2.485762234e-04
6.637166748e+02,9.135572473e-04
6.638358765e+02,-2.074107324e-04
6.639551392e+02,1.825531130e-03
6.640743408e+02,-3.784058499e-04
6.641936035e+02,2.105773165e-04
6.643128052e+02,1.046553371e-03
6.644320068e+02,8.755582967e-04
6.645512695e+02,-6.823971635e-04
6.646704712e+02,-1.314129040e-04
6.647897339e+02,1.065552933e-03
6.649089355e+02,-1.884112862e-04
6.650281982e+02,6.095659337e-04
6.651473999e+02,5.335680908e-04
6.652666626e+02,-2.834085608e-04
6.653859253e+02,8.755582967e-04
6.655051270e+02,-1.233381452e-03
6.656243896e+02,4.195713263e-04
6.657435913e+02,2.675756987e-04
6.658628540e+02,-8.913911879e-04
6.659821167e+02,3.958220259e-05
6.661013184e+02,1.749533345e-03
6.662205811e+02,7.615615614e-04
6.663398438e+02,3.815724340e-04
6.664590454e+02,3.055745910e-04
6.665783081e+02,4.575702478e-04
6.666975708e+02,4.005718802e-04
6.668167725e+02,1.065552933e-03
6.669360352e+02,6.855637184e-04
6.670552979e+02,7.425621152e-04
6.671745605e+02,2.205520403e-03
6.672937622e+02,2.148521831e-03
6.674130249e+02,-2.644091146e-04
6.675322876e+02,6.855637184e-04
6.676515503e+02,4.765697231e-04
6.677708130e+02,-3.404069284e-04
6.678900757e+02,3.435735125e-04
6.680093384e+02,4.575702478e-04
6.681285400e+02,9.135572473e-04
6.682478027e+02,1.198549056e-03
6.683670654e+02,2.167521277e-03
6.684863281e+02,1.673535444e-03
6.686055908e+02,4.005718802e-04
6.687248535e+02,3.055745910e-04
6.688441162e+02,8.755582967e-04
6.689633789e+02,1.255547395e-03
6.690826416e+02,1.768532791e-03
6.692019043e+02,2.485762234e-04
6.693211670e+02,8.185599581e-04
6.694404297e+02,1.483540982e-03
6.695596924e+02,9.515561396e-04
6.696789551e+02,1.331545296e-03
6.697982178e+02,-5.304014776e-04
6.699175415e+02,1.255547395e-03
6.700368042e+02,3.815724340e-04
6.701560669e+02,-5.684004282e-04
6.702753296e+02,1.217548503e-03
6.703945923e+02,3.815724340e-04
6.705138550e+02,7.758111315e-05
6.706331177e+02,-4.354042176e-04
6.707524414e+02,5.525675369e-04
6.708717041e+02,1.027553924e-03
6.709909668e+02,8.375594043e-04
6.711102295e+02,-5.494009820e-04
6.712295532e+02,-1.314129040e-04
6.713488159e+02,-3.214074823e-04
6.714680786e+02,-6.063993205e-04
6.715873413e+02,1.535789488e-04
6.717066650e+02,1.345794881e-04
6.718259277e+02,2.485762234e-04
6.719451904e+02,9.515561396e-04
6.720645142e+02,2.105773165e-04
6.721837769e+02,1.787532237e-03
6.723031006e+02,1.027553924e-03
6.724223633e+02,2.675756987e-04
6.725416260e+02,1.369544188e-03
6.726609497e+02,-7.583950064e-04
6.727802124e+02,2.105773165e-04
6.728995361e+02,2.338516526e-03
6.730187988e+02,-5.684004282e-04
6.731381226e+02,-3.594064037e-04
6.732573853e+02,4.765697231e-04
6.733767090e+02,1.198549056e-03
6.734959717e+02,1.179549610e-03
6.736152954e+02,1.725783950e-04
6.737345581e+02,2.675756987e-04
6.738538818e+02,-4.734031390e-04
6.739731445e+02,6.095659337e-04
6.740924683e+02,-9.673890308e-04
6.742117310e+02,-4.924025852e-04
6.743310547e+02,1.084552379e-03
6.744503784e+02,-1.504123647e-04
6.745696411e+02,9.135572473e-04
6.746889648e+02,3.079495393e-03
6.748082886e+02,-4.354042176e-04
6.749275513e+02,5.145686446e-04
6.750468750e+02,-5.304014776e-04
6.751661987e+02,-1.461374923e-03
6.752854614e+02,1.122551272e-03
6.754047852e+02,1.122551272e-03
6.755241089e+02,6.855637184e-04
6.756433716e+02,-6.823971635e-04
6.757626953e+02,1.977526816e-03
6.758820190e+02,1.103551826e-03
6.760013428e+02,1.730533899e-03
6.761206055e+02,3.212491516e-03
6.762399292e+02,1.160550164e-03
6.763592529e+02,9.135572473e-04
6.764785767e+02,-8.723917417e-04
6.765979004e+02,-5.304014776e-04
6.767172241e+02,1.502540428e-03
6.768364868e+02,-5.684004282e-04
6.769558105e+02,4.575702478e-04
6.770751343e+02,-1.290379791e-03
6.771944580e+02,3.815724340e-04
6.773137817e+02,2.675756987e-04
6.774331055e+02,9.658057388e-05
6.775524292e+02,1.535789488e-04
6.776717529e+02,1.103551826e-03
6.777910767e+02,-4.544036638e-04
6.779104004e+02,7.045632228e-04
6.780297241e+02,4.575702478e-04
6.781490479e+02,2.338516526e-03
6.782683716e+02,-3.024080361e-04
6.783876953e+02,-7.963938988e-04
6.785070190e+02,2.865751449e-04
6.786263428e+02,1.008554478e-03
6.787456665e+02,-1.176382997e-03
6.788649902e+02,3.625729587e-04
6.789843140e+02,-7.583950064e-04
6.791036377e+02,-6.823971635e-04
6.792229614e+02,1.122551272e-03
6.793422852e+02,1.084552379e-03
6.794616089e+02,9.515561396e-04
6.795809326e+02,5.715669831e-04
6.797003174e+02,5.335680908e-04
6.798196411e+02,2.865751449e-04
6.799389648e+02,3.435735125e-04
6.800582886e+02,5.145686446e-04
6.801776123e+02,-5.541508290e-05
6.802969360e+02,1.065552933e-03
6.804163208e+02,-3.974052961e-04
6.805356445e+02,-2.264101931e-04
6.806549683e+02,1.445541973e-03
6.807742920e+02,9.135572473e-04
6.808936768e+02,5.145686446e-04
6.810130005e+02,7.235626690e-04
6.811323242e+02,2.485762234e-04
6.812516479e+02,-2.644091146e-04
6.813710327e+02,3.435735125e-04
6.814903564e+02,2.295767772e-04
6.816096802e+02,-3.024080361e-04
6.817290649e+02,2.295767772e-04
6.818483887e+02,-3.404069284e-04
6.819677124e+02,1.160550164e-03
6.820870972e+02,-1.727367286e-03
6.822064209e+02,3.055745910e-04
6.823257446e+02,-7.963938988e-04
6.824451294e+02,-1.314129040e-04
6.825644531e+02,2.295767772e-04
6.826838379e+02,4.195713263e-04
6.828031616e+02,2.675756987e-04
6.829225464e+02,-8.153933450e-04
6.830418701e+02,-1.884112862e-04
6.831611938e+02,3.055745910e-04
6.832805786e+02,5.715669831e-04
6.833999023e+02,2.357515972e-03
6.835192871e+02,-1.694118255e-04
6.836386108e+02,1.345794881e-04
6.837579956e+02,-3.594064037e-04
6.838773193e+02,1.369544188e-03
6.839967041e+02,2.295767772e-04
6.841160278e+02,1.103551826e-03
6.842354126e+02,4.575702478e-04
6.843547974e+02,1.583288054e-06
6.844741211e+02,1.179549610e-03
6.845935059e+02,-3.404069284e-04
6.847128296e+02,-2.264101931e-04
6.848322144e+02,2.675756987e-04
6.849515381e+02,1.915778557e-04
6.850709229e+02,6.095659337e-04
6.851903076e+02,9.515561396e-04
6.853096313e+02,9.515561396e-04
6.854290161e+02,7.805610076e-04
6.855484009e+02,-2.454096393e-04
6.856677246e+02,2.295767772e-04
6.857871094e+02,1.084552379e-03
6.859064941e+02,1.160550164e-03
6.860258179e+02,-5.304014776e-04
6.861452026e+02,-3.641562580e-05
6.862645874e+02,7.235626690e-04
6.863839722e+02,2.295767772e-04
6.865032959e+02,-1.504123647e-04
6.866226807e+02,3.815724340e-04
6.867420654e+02,1.559538767e-03
6.868614502e+02,6.855637184e-04
6.869807739e+02,6.475648261e-04
6.871001587e+02,-2.264101931e-04
6.872195435e+02,1.540539321e-03
6.873389282e+02,-1.100385212e-03
6.874583130e+02,-1.741616870e-05
6.875776367e+02,1.673535444e-03
6.876970215e+02,7.045632228e-04
6.878164062e+02,1.559538767e-03
6.879357910e+02,4.955691402e-04
6.880551758e+02,1.939527923e-03
6.881745605e+02,1.388543635e-03
6.882938843e+02,-4.164047714e-04
6.884132690e+02,2.775504021e-03
6.885326538e+02,2.661507344e-03
6.886520386e+02,1.445541973e-03
6.887714233e+02,7.045632228e-04
6.888908081e+02,4.955691402e-04
6.890101929e+02,1.217548503e-03
6.891295776e+02,2.490512095e-03
6.892489624e+02,1.583288054e-06
6.893683472e+02,2.167521277e-03
6.894877319e+02,1.312545850e-03
6.896071167e+02,1.065552933e-03
6.897265015e+02,2.675756987e-04
6.898458862e+02,-4.164047714e-04
6.899652710e+02,1.046553371e-03
6.900846558e+02,5.905664293e-04
6.902040405e+02,8.375594043e-04
6.903234253e+02,1.141550718e-03
6.904428101e+02,4.765697231e-04
6.905621948e+02,4.732448142e-03
6.906815796e+02,7.758111315e-05
6.908009644e+02,1.583288054e-06
6.909203491e+02,1.312545850e-03
6.910397339e+02,2.105773165e-04
6.911591187e+02,1.464541419e-03
6.912785034e+02,1.977526816e-03
6.913978882e+02,2.319517080e-03
6.915172729e+02,1.236547949e-03
6.916367188e+02,-8.913911879e-04
6.917561035e+02,-7.441453636e-05
6.918754883e+02,1.749533345e-03
6.919948730e+02,1.673535444e-03
6.921142578e+02,1.920528477e-03
6.922336426e+02,1.198549056e-03
6.923530273e+02,-1.884112862e-04
6.924724731e+02,1.103551826e-03
6.925918579e+02,7.805610076e-04
6.927112427e+02,1.616537105e-03
6.928306274e+02,7.615615614e-04
6.929500122e+02,4.765697231e-04
6.930694580e+02,5.905664293e-04
6.931888428e+02,4.385708016e-04
6.933082275e+02,1.825531130e-03
6.934276123e+02,7.235626690e-04
6.935470581e+02,7.615615614e-04
6.936664429e+02,-1.100385212e-03
6.937858276e+02,-8.343927911e-04
6.939052124e+02,5.145686446e-04
6.940246582e+02,-1.124134506e-04
6.941440430e+02,1.160550164e-03
6.942634277e+02,8.565588505e-04
6.943828125e+02,3.625729587e-04
6.945022583e+02,7.805610076e-04
6.946216431e+02,-2.834085608e-04
6.947410278e+02,1.388543635e-03
6.948604736e+02,2.680506790e-03
6.949798584e+02,3.435735125e-04
6.950992432e+02,6.665642723e-04
6.952186890e+02,7.235626690e-04
6.953380737e+02,9.895550320e-04
6.954575195e+02,3.815724340e-04
6.955769043e+02,7.045632228e-04
6.956962891e+02,1.426542527e-03
6.958157349e+02,1.217548503e-03
6.959351196e+02,3.245740663e-04
6.960545044e+02,3.435735125e-04
6.961739502e+02,1.103551826e-03
6.962933350e+02,1.179549610e-03
6.964127808e+02,-5.494009820e-04
6.965321655e+02,1.388543635e-03
6.966516113e+02,3.055745910e-04
6.967709961e+02,1.844530576e-03
6.968903809e+02,2.181296051e-02
6.970098267e+02,1.005467102e-01
6.971292114e+02,1.622569412e-01
6.972486572e+02,1.261959821e-01
6.973680420e+02,9.902675450e-02
6.974874878e+02,7.569541782e-02
6.976068726e+02,5.749394000e-02
6.977263184e+02,4.672124609e-02
6.978457031e+02,3.279464692e-02
6.979651489e+02,2.751279622e-02
6.980845337e+02,2.145197056e-02
6.982039795e+02,1.803206839e-02
6.983233643e+02,1.531514525e-02
6.984428101e+02,1.328220405e-02
6.985621948e+02,7.981355302e-03
6.986816406e+02,8.057353087e-03
6.988010864e+02,4.542453680e-03
6.989204712e+02,5.891414825e-03
6.990399170e+02,2.205520403e-03
6.991593018e+02,2.433513757e-03
6.992787476e+02,1.103551826e-03
6.993981323e+02,1.293546404e-03
6.995175781e+02,1.673535444e-03
6.996370239e+02,2.490512095e-03
6.997564087e+02,6.855637184e-04
6.998758545e+02,5.335680908e-04
6.999953003e+02,7.045632228e-04
7.001146851e+02,4.005718802e-04
7.002341309e+02,5.335680908e-04
7.003535156e+02,7.425621152e-04
7.004729614e+02,1.027553924e-03
7.005924072e+02,5.715669831e-04
7.007117920e+02,1.350544742e-03
7.008312378e+02,7.425621152e-04
7.009506836e+02,7.235626690e-04
7.010700684e+02,3.435735125e-04
7.011895142e+02,1.141550718e-03
7.013089600e+02,2.091523493e-03
7.014283447e+02,1.583288054e-06
7.015477905e+02,-2.074107324e-04
7.016672363e+02,-4.354042176e-04
7.017866821e+02,-1.043386874e-03
7.019060669e+02,8.375594043e-04
7.020255127e+02,7.425621152e-04
7.021449585e+02,1.996526262e-03
7.022643433e+02,1.673535444e-03
7.023837891e+02,3.815724340e-04
7.025032349e+02,7.615615614e-04
7.026226807e+02,-2.834085608e-04
7.027420654e+02,2.034525154e-03
7.028615112e+02,8.375594043e-04
7.029809570e+02,5.145686446e-04
7.031004028e+02,-4.354042176e-04
7.032197876e+02,1.559538767e-03
7.033392334e+02,1.312545850e-03
7.034586792e+02,1.787532237e-03
7.035781250e+02,1.749533345e-03
7.036975708e+02,-3.641562580e-05
7.038169556e+02,8.565588505e-04
7.039364014e+02,1.046553371e-03
7.040558472e+02,3.815724340e-04
7.041752930e+02,7.805610076e-04
7.042947388e+02,4.575702478e-04
7.044141235e+02,9.325566934e-04
7.045335693e+02,3.958220259e-05
7.046530151e+02,1.445541973e-03
7.047724609e+02,2.675756987e-04
7.048919067e+02,-3.641562580e-05
7.050113525e+02,1.155800273e-04
7.051307373e+02,6.855637184e-04
7.052501831e+02,5.715669831e-04
7.053696289e+02,-7.203960558e-04
7.054890747e+02,-1.884112862e-04
7.056085205e+02,-8.913911879e-04
7.057279663e+02,5.858165969e-05
7.058474121e+02,1.274546958e-03
7.059668579e+02,9.325566934e-04
7.060862427e+02,9.705555858e-04
7.062056885e+02,6.475648261e-04
7.063251343e+02,3.055745910e-04
7.064445801e+02,1.008554478e-03
7.065640259e+02,1.103551826e-03
7.066834717e+02,1.426542527e-03
7.068029175e+02,-6.633977173e-04
7.069223633e+02,5.910414271e-03
7.070418091e+02,4.126840457e-02
7.071612549e+02,1.057145596e-01
7.072807007e+02,8.948902786e-02
7.074001465e+02,6.972958893e-02
7.075195923e+02,4.959016666e-02
7.076389771e+02,3.877947479e-02
7.077584229e+02,3.224366158e-02
7.078778687e+02,2.534685843e-02
7.079973145e+02,2.367490716e-02
7.081167603e+02,1.546714082e-02
7.082362061e+02,1.244622748e-02
7.083556519e+02,1.200923976e-02
7.084750977e+02,8.513339795e-03
7.085945435e+02,6.955384742e-03
7.087139893e+02,5.169435404e-03
7.088334351e+02,4.599452019e-03
7.089528809e+02,3.858473152e-03
7.090723267e+02,2.509511542e-03
7.091917725e+02,3.117494285e-03
7.093112183e+02,2.072524047e-03
7.094306641e+02,7.235626690e-04
7.095501099e+02,1.958527369e-03
7.096695557e+02,1.236547949e-03
7.097890015e+02,-1.884112862e-04
7.099084473e+02,1.901529031e-03
7.100278931e+02,1.141550718e-03
7.101473389e+02,3.055745910e-04
7.102667847e+02,-2.644091146e-04
7.103862305e+02,6.285653799e-04
7.105056763e+02,-5.541508290e-05
7.106251221e+02,1.521539874e-03
7.107445679e+02,-7.441453636e-05
7.108640137e+02,-3.214074823e-04
7.109834595e+02,-1.124134506e-04
7.111029663e+02,8.375594043e-04
7.112224121e+02,5.715669831e-04
7.113418579e+02,1.198549056e-03
7.114613037e+02,3.958220259e-05
7.115807495e+02,-6.063993205e-04
7.117001953e+02,9.895550320e-04
7.118196411e+02,-7.441453636e-05
7.119390869e+02,-2.074107324e-04
7.120585327e+02,-6.443982711e-04
7.121779785e+02,7.805610076e-04
7.122974243e+02,3.055745910e-04
7.124168701e+02,9.895550320e-04
7.125363159e+02,2.485762234e-04
7.126558228e+02,8.565588505e-04
7.127752686e+02,1.725783950e-04
7.128947144e+02,7.045632228e-04
7.130141602e+02,6.095659337e-04
7.131336060e+02,1.350544742e-03
7.132530518e+02,1.084552379e-03
7.133724976e+02,7.805610076e-04
7.134919434e+02,1.535789488e-04
7.136113892e+02,1.559538767e-03
7.137308350e+02,4.385708016e-04
7.138503418e+02,1.768532791e-03
7.139697876e+02,3.815724340e-04
7.140892334e+02,3.435735125e-04
7.142086792e+02,-1.328378683e-03
7.143281250e+02,2.105773165e-04
7.144475708e+02,-9.341399709e-05
7.145670166e+02,6.475648261e-04
7.146864624e+02,1.065552933e-03
7.148059692e+02,7.615615614e-04
7.149254150e+02,-5.684004282e-04
7.150448608e+02,5.188434850e-03
7.151643066e+02,1.569513418e-02
7.152837524e+02,1.168624964e-02
7.154031982e+02,8.285346441e-03
7.155226440e+02,7.430370897e-03
7.156421509e+02,3.535482334e-03
7.157615967e+02,4.295460414e-03
7.158810425e+02,3.497483442e-03
7.160004883e+02,2.604508772e-03
7.161199341e+02,1.407543081e-03
7.162393799e+02,1.749533345e-03
7.163588867e+02,1.236547949e-03
7.164783325e+02,8.375594043e-04
7.165977783e+02,2.775504021e-03
7.167172241e+02,1.046553371e-03
7.168366699e+02,1.236547949e-03
7.169561157e+02,-3.024080361e-04
7.170756226e+02,7.235626690e-04
7.171950684e+02,-9.341399709e-05
7.173145142e+02,1.331545296e-03
7.174339600e+02,3.958220259e-05
7.175534058e+02,7.425621152e-04
7.176729126e+02,1.920528477e-03
7.177923584e+02,1.635536551e-03
7.179118042e+02,-3.641562580e-05
7.180312500e+02,-3.641562580e-05
7.181506958e+02,1.535789488e-04
7.182701416e+02,-9.483895847e-04
7.183896484e+02,6.855637184e-04
7.185090942e+02,4.955691402e-04
7.186285400e+02,7.235626690e-04
7.187479858e+02,-7.441453636e-05
7.188674316e+02,1.583288054e-06
7.189869385e+02,4.195713263e-04
7.191063843e+02,1.535789488e-04
7.192258301e+02,5.145686446e-04
7.193452759e+02,1.217548503e-03
7.194647217e+02,6.855637184e-04
7.195842285e+02,2.485762234e-04
7.197036743e+02,2.295767772e-04
7.198231201e+02,1.583288054e-06
7.199425659e+02,8.565588505e-04
7.200620117e+02,9.325566934e-04
7.201815186e+02,-1.480374369e-03
7.203009644e+02,4.005718802e-04
